PurchaseOrderID,PurchaseOrderDetailID,DueDate,OrderQty,ProductID,UnitPrice,LineTotal,ReceivedQty,RejectedQty,StockedQty,ModifiedDate,extraction_date
666,1490,2013-09-05T00:00:00.000Z,3,320,49.6440,148.9320,3.00,0.00,3.00,2013-08-29T00:00:00.000Z,2025-04-24T15:32:19.678Z
666,1491,2013-09-05T00:00:00.000Z,3,321,44.3205,132.9615,3.00,0.00,3.00,2013-08-29T00:00:00.000Z,2025-04-24T15:32:19.678Z
666,1492,2013-09-05T00:00:00.000Z,60,322,28.6965,1721.7900,60.00,0.00,60.00,2013-08-29T00:00:00.000Z,2025-04-24T15:32:19.678Z
667,1493,2013-09-05T00:00:00.000Z,550,930,42.5145,23382.9750,550.00,0.00,550.00,2013-08-29T00:00:00.000Z,2025-04-24T15:32:19.678Z
667,1494,2013-09-05T00:00:00.000Z,550,921,5.5860,3072.3000,550.00,0.00,550.00,2013-08-29T00:00:00.000Z,2025-04-24T15:32:19.678Z
668,1495,2013-09-05T00:00:00.000Z,60,952,15.7395,944.3700,60.00,0.00,60.00,2013-08-29T00:00:00.000Z,2025-04-24T15:32:19.678Z
669,1496,2013-09-05T00:00:00.000Z,550,922,6.5310,3592.0500,550.00,0.00,550.00,2013-08-29T00:00:00.000Z,2025-04-24T15:32:19.678Z
669,1497,2013-09-05T00:00:00.000Z,550,923,6.1845,3401.4750,550.00,0.00,550.00,2013-08-29T00:00:00.000Z,2025-04-24T15:32:19.678Z
670,1498,2013-09-05T00:00:00.000Z,550,317,29.5785,16268.1750,550.00,0.00,550.00,2013-08-29T00:00:00.000Z,2025-04-24T15:32:19.678Z
670,1499,2013-09-05T00:00:00.000Z,550,318,36.0990,19854.4500,550.00,55.00,495.00,2013-08-29T00:00:00.000Z,2025-04-24T15:32:19.678Z
670,1500,2013-09-05T00:00:00.000Z,550,319,48.5835,26720.9250,550.00,0.00,550.00,2013-08-29T00:00:00.000Z,2025-04-24T15:32:19.678Z
671,1501,2013-09-05T00:00:00.000Z,550,928,32.2455,17735.0250,550.00,0.00,550.00,2013-08-29T00:00:00.000Z,2025-04-24T15:32:19.678Z
671,1502,2013-09-05T00:00:00.000Z,550,929,36.5610,20108.5500,550.00,0.00,550.00,2013-08-29T00:00:00.000Z,2025-04-24T15:32:19.678Z
672,1503,2013-09-05T00:00:00.000Z,550,319,46.4205,25531.2750,550.00,82.00,468.00,2013-08-29T00:00:00.000Z,2025-04-24T15:32:19.678Z
673,1504,2013-09-08T00:00:00.000Z,3,370,43.3965,130.1895,3.00,0.00,3.00,2013-09-01T00:00:00.000Z,2025-04-24T15:32:19.678Z
673,1505,2013-09-08T00:00:00.000Z,3,371,39.1230,117.3690,3.00,0.00,3.00,2013-09-01T00:00:00.000Z,2025-04-24T15:32:19.678Z
673,1506,2013-09-08T00:00:00.000Z,3,372,37.0230,111.0690,3.00,0.00,3.00,2013-09-01T00:00:00.000Z,2025-04-24T15:32:19.678Z
674,1507,2013-09-08T00:00:00.000Z,3,2,41.9160,125.7480,3.00,3.00,0.00,2013-09-01T00:00:00.000Z,2025-04-24T15:32:19.678Z
675,1508,2013-09-08T00:00:00.000Z,3,1,50.2635,150.7905,3.00,0.00,3.00,2013-09-01T00:00:00.000Z,2025-04-24T15:32:19.678Z
676,1509,2013-09-08T00:00:00.000Z,3,364,47.7540,143.2620,3.00,0.00,3.00,2013-09-01T00:00:00.000Z,2025-04-24T15:32:19.678Z
676,1510,2013-09-08T00:00:00.000Z,3,365,43.4805,130.4415,3.00,0.00,3.00,2013-09-01T00:00:00.000Z,2025-04-24T15:32:19.678Z
676,1511,2013-09-08T00:00:00.000Z,3,366,41.3805,124.1415,3.00,0.00,3.00,2013-09-01T00:00:00.000Z,2025-04-24T15:32:19.678Z
676,1512,2013-09-08T00:00:00.000Z,3,367,45.6540,136.9620,3.00,0.00,3.00,2013-09-01T00:00:00.000Z,2025-04-24T15:32:19.678Z
677,1513,2013-09-08T00:00:00.000Z,550,530,16.0860,8847.3000,550.00,0.00,550.00,2013-09-01T00:00:00.000Z,2025-04-24T15:32:19.678Z
678,1514,2013-09-08T00:00:00.000Z,3,4,57.0255,171.0765,3.00,0.00,3.00,2013-09-01T00:00:00.000Z,2025-04-24T15:32:19.678Z
679,1515,2013-09-08T00:00:00.000Z,550,512,37.0860,20397.3000,550.00,0.00,550.00,2013-09-01T00:00:00.000Z,2025-04-24T15:32:19.678Z
680,1516,2013-09-08T00:00:00.000Z,550,513,26.5965,14628.0750,550.00,0.00,550.00,2013-09-01T00:00:00.000Z,2025-04-24T15:32:19.678Z
681,1517,2013-09-08T00:00:00.000Z,550,319,46.0635,25334.9250,550.00,0.00,550.00,2013-09-01T00:00:00.000Z,2025-04-24T15:32:19.678Z
682,1518,2013-09-08T00:00:00.000Z,3,403,47.4705,142.4115,3.00,0.00,3.00,2013-09-01T00:00:00.000Z,2025-04-24T15:32:19.678Z
682,1519,2013-09-08T00:00:00.000Z,3,404,45.3705,136.1115,3.00,0.00,3.00,2013-09-01T00:00:00.000Z,2025-04-24T15:32:19.678Z
683,1520,2013-09-08T00:00:00.000Z,3,433,43.3965,130.1895,3.00,0.00,3.00,2013-09-01T00:00:00.000Z,2025-04-24T15:32:19.678Z
683,1521,2013-09-08T00:00:00.000Z,3,434,39.1230,117.3690,3.00,0.00,3.00,2013-09-01T00:00:00.000Z,2025-04-24T15:32:19.678Z
683,1522,2013-09-08T00:00:00.000Z,3,435,37.0230,111.0690,3.00,0.00,3.00,2013-09-01T00:00:00.000Z,2025-04-24T15:32:19.678Z
684,1523,2013-09-08T00:00:00.000Z,3,320,47.4705,142.4115,3.00,3.00,0.00,2013-09-01T00:00:00.000Z,2025-04-24T15:32:19.678Z
684,1524,2013-09-08T00:00:00.000Z,3,321,42.7980,128.3940,3.00,3.00,0.00,2013-09-01T00:00:00.000Z,2025-04-24T15:32:19.678Z
685,1525,2013-09-08T00:00:00.000Z,3,443,39.1230,117.3690,3.00,0.00,3.00,2013-09-01T00:00:00.000Z,2025-04-24T15:32:19.678Z
685,1526,2013-09-08T00:00:00.000Z,3,444,37.0230,111.0690,3.00,0.00,3.00,2013-09-01T00:00:00.000Z,2025-04-24T15:32:19.678Z
685,1527,2013-09-08T00:00:00.000Z,3,445,41.2965,123.8895,3.00,0.00,3.00,2013-09-01T00:00:00.000Z,2025-04-24T15:32:19.678Z
685,1528,2013-09-08T00:00:00.000Z,3,446,37.0230,111.0690,3.00,0.00,3.00,2013-09-01T00:00:00.000Z,2025-04-24T15:32:19.678Z
685,1529,2013-09-08T00:00:00.000Z,3,447,47.6805,143.0415,3.00,0.00,3.00,2013-09-01T00:00:00.000Z,2025-04-24T15:32:19.678Z
685,1530,2013-09-08T00:00:00.000Z,3,448,45.5805,136.7415,3.00,0.00,3.00,2013-09-01T00:00:00.000Z,2025-04-24T15:32:19.678Z
685,1531,2013-09-08T00:00:00.000Z,3,449,49.8540,149.5620,3.00,0.00,3.00,2013-09-01T00:00:00.000Z,2025-04-24T15:32:19.678Z
685,1532,2013-09-08T00:00:00.000Z,3,450,45.5805,136.7415,3.00,0.00,3.00,2013-09-01T00:00:00.000Z,2025-04-24T15:32:19.678Z
685,1533,2013-09-08T00:00:00.000Z,3,451,43.4805,130.4415,3.00,0.00,3.00,2013-09-01T00:00:00.000Z,2025-04-24T15:32:19.678Z
685,1534,2013-09-08T00:00:00.000Z,3,452,47.7540,143.2620,3.00,0.00,3.00,2013-09-01T00:00:00.000Z,2025-04-24T15:32:19.678Z
685,1535,2013-09-08T00:00:00.000Z,3,453,43.4805,130.4415,3.00,0.00,3.00,2013-09-01T00:00:00.000Z,2025-04-24T15:32:19.678Z
685,1536,2013-09-08T00:00:00.000Z,3,454,41.3805,124.1415,3.00,0.00,3.00,2013-09-01T00:00:00.000Z,2025-04-24T15:32:19.678Z
685,1537,2013-09-08T00:00:00.000Z,3,455,45.6540,136.9620,3.00,0.00,3.00,2013-09-01T00:00:00.000Z,2025-04-24T15:32:19.678Z
685,1538,2013-09-08T00:00:00.000Z,3,456,41.3805,124.1415,3.00,0.00,3.00,2013-09-01T00:00:00.000Z,2025-04-24T15:32:19.678Z
685,1539,2013-09-08T00:00:00.000Z,3,457,39.2805,117.8415,3.00,0.00,3.00,2013-09-01T00:00:00.000Z,2025-04-24T15:32:19.678Z
685,1540,2013-09-08T00:00:00.000Z,3,458,43.5540,130.6620,3.00,0.00,3.00,2013-09-01T00:00:00.000Z,2025-04-24T15:32:19.678Z
685,1541,2013-09-08T00:00:00.000Z,3,459,39.2805,117.8415,3.00,0.00,3.00,2013-09-01T00:00:00.000Z,2025-04-24T15:32:19.678Z
685,1542,2013-09-08T00:00:00.000Z,3,460,37.1805,111.5415,3.00,0.00,3.00,2013-09-01T00:00:00.000Z,2025-04-24T15:32:19.678Z
685,1543,2013-09-08T00:00:00.000Z,3,461,41.4540,124.3620,3.00,0.00,3.00,2013-09-01T00:00:00.000Z,2025-04-24T15:32:19.678Z
686,1544,2013-09-08T00:00:00.000Z,550,941,62.9895,34644.2250,468.00,0.00,468.00,2013-09-01T00:00:00.000Z,2025-04-24T15:32:19.678Z
687,1545,2013-09-08T00:00:00.000Z,3,320,45.3705,136.1115,3.00,0.00,3.00,2013-09-01T00:00:00.000Z,2025-04-24T15:32:19.678Z
687,1546,2013-09-08T00:00:00.000Z,3,321,40.4880,121.4640,3.00,0.00,3.00,2013-09-01T00:00:00.000Z,2025-04-24T15:32:19.678Z
687,1547,2013-09-08T00:00:00.000Z,60,322,26.3655,1581.9300,60.00,0.00,60.00,2013-09-01T00:00:00.000Z,2025-04-24T15:32:19.678Z
688,1548,2013-09-08T00:00:00.000Z,3,504,48.7620,146.2860,3.00,0.00,3.00,2013-09-01T00:00:00.000Z,2025-04-24T15:32:19.678Z
689,1549,2013-09-09T00:00:00.000Z,3,497,34.1880,102.5640,3.00,0.00,3.00,2013-09-02T00:00:00.000Z,2025-04-24T15:32:19.678Z
690,1550,2013-09-09T00:00:00.000Z,3,323,50.2635,150.7905,3.00,0.00,3.00,2013-09-02T00:00:00.000Z,2025-04-24T15:32:19.678Z
691,1551,2013-09-09T00:00:00.000Z,550,523,10.7310,5902.0500,550.00,0.00,550.00,2013-09-02T00:00:00.000Z,2025-04-24T15:32:19.678Z
691,1552,2013-09-09T00:00:00.000Z,550,524,14.1225,7767.3750,550.00,0.00,550.00,2013-09-02T00:00:00.000Z,2025-04-24T15:32:19.678Z
692,1553,2013-09-09T00:00:00.000Z,60,492,50.2635,3015.8100,60.00,9.00,51.00,2013-09-02T00:00:00.000Z,2025-04-24T15:32:19.678Z
692,1554,2013-09-09T00:00:00.000Z,60,493,57.1515,3429.0900,60.00,0.00,60.00,2013-09-02T00:00:00.000Z,2025-04-24T15:32:19.678Z
693,1555,2013-09-09T00:00:00.000Z,550,908,21.0945,11601.9750,550.00,0.00,550.00,2013-09-02T00:00:00.000Z,2025-04-24T15:32:19.678Z
693,1556,2013-09-09T00:00:00.000Z,550,909,30.4395,16741.7250,550.00,0.00,550.00,2013-09-02T00:00:00.000Z,2025-04-24T15:32:19.678Z
693,1557,2013-09-09T00:00:00.000Z,550,910,40.9395,22516.7250,550.00,0.00,550.00,2013-09-02T00:00:00.000Z,2025-04-24T15:32:19.678Z
694,1558,2013-09-09T00:00:00.000Z,60,506,9.1980,551.8800,60.00,60.00,0.00,2013-09-02T00:00:00.000Z,2025-04-24T15:32:19.678Z
695,1559,2013-09-09T00:00:00.000Z,550,351,5.7750,3176.2500,550.00,0.00,550.00,2013-09-02T00:00:00.000Z,2025-04-24T15:32:19.678Z
695,1560,2013-09-09T00:00:00.000Z,550,352,1.1550,635.2500,523.00,0.00,523.00,2013-09-02T00:00:00.000Z,2025-04-24T15:32:19.678Z
695,1561,2013-09-09T00:00:00.000Z,550,679,5.7750,3176.2500,550.00,0.00,550.00,2013-09-02T00:00:00.000Z,2025-04-24T15:32:19.678Z
696,1562,2013-09-09T00:00:00.000Z,550,507,23.3940,12866.7000,468.00,0.00,468.00,2013-09-02T00:00:00.000Z,2025-04-24T15:32:19.678Z
696,1563,2013-09-09T00:00:00.000Z,550,508,27.6465,15205.5750,550.00,0.00,550.00,2013-09-02T00:00:00.000Z,2025-04-24T15:32:19.678Z
697,1564,2013-09-09T00:00:00.000Z,550,535,3.4860,1917.3000,550.00,0.00,550.00,2013-09-02T00:00:00.000Z,2025-04-24T15:32:19.678Z
698,1565,2013-09-09T00:00:00.000Z,550,351,6.1950,3407.2500,550.00,0.00,550.00,2013-09-02T00:00:00.000Z,2025-04-24T15:32:19.678Z
698,1566,2013-09-09T00:00:00.000Z,550,352,1.4700,808.5000,550.00,0.00,550.00,2013-09-02T00:00:00.000Z,2025-04-24T15:32:19.678Z
698,1567,2013-09-09T00:00:00.000Z,550,679,6.1950,3407.2500,550.00,0.00,550.00,2013-09-02T00:00:00.000Z,2025-04-24T15:32:19.678Z
699,1568,2013-09-09T00:00:00.000Z,550,507,22.1655,12191.0250,550.00,0.00,550.00,2013-09-02T00:00:00.000Z,2025-04-24T15:32:19.678Z
699,1569,2013-09-09T00:00:00.000Z,550,508,29.2845,16106.4750,550.00,0.00,550.00,2013-09-02T00:00:00.000Z,2025-04-24T15:32:19.678Z
700,1570,2013-09-09T00:00:00.000Z,3,491,19.9815,59.9445,3.00,0.00,3.00,2013-09-02T00:00:00.000Z,2025-04-24T15:32:19.678Z
701,1571,2013-09-09T00:00:00.000Z,3,349,39.1440,117.4320,3.00,0.00,3.00,2013-09-02T00:00:00.000Z,2025-04-24T15:32:19.678Z
702,1572,2013-09-09T00:00:00.000Z,550,935,31.4895,17319.2250,550.00,82.00,468.00,2013-09-02T00:00:00.000Z,2025-04-24T15:32:19.678Z
702,1573,2013-09-09T00:00:00.000Z,550,936,48.2895,26559.2250,550.00,0.00,550.00,2013-09-02T00:00:00.000Z,2025-04-24T15:32:19.678Z
703,1574,2013-09-09T00:00:00.000Z,3,385,41.1705,123.5115,3.00,0.00,3.00,2013-09-02T00:00:00.000Z,2025-04-24T15:32:19.678Z
703,1575,2013-09-09T00:00:00.000Z,3,386,45.4440,136.3320,3.00,0.00,3.00,2013-09-02T00:00:00.000Z,2025-04-24T15:32:19.678Z
703,1576,2013-09-09T00:00:00.000Z,3,387,41.1705,123.5115,3.00,0.00,3.00,2013-09-02T00:00:00.000Z,2025-04-24T15:32:19.678Z
704,1577,2013-09-09T00:00:00.000Z,550,488,8.8620,4874.1000,550.00,550.00,0.00,2013-09-02T00:00:00.000Z,2025-04-24T15:32:19.678Z
704,1578,2013-09-09T00:00:00.000Z,550,489,10.4685,5757.6750,550.00,550.00,0.00,2013-09-02T00:00:00.000Z,2025-04-24T15:32:19.678Z
705,1579,2013-09-10T00:00:00.000Z,3,402,47.4705,142.4115,3.00,0.00,3.00,2013-09-03T00:00:00.000Z,2025-04-24T15:32:19.678Z
706,1580,2013-09-10T00:00:00.000Z,550,510,23.0790,12693.4500,468.00,0.00,468.00,2013-09-03T00:00:00.000Z,2025-04-24T15:32:19.678Z
706,1581,2013-09-10T00:00:00.000Z,550,511,29.2740,16100.7000,550.00,0.00,550.00,2013-09-03T00:00:00.000Z,2025-04-24T15:32:19.678Z
706,1582,2013-09-10T00:00:00.000Z,550,512,34.9755,19236.5250,550.00,0.00,550.00,2013-09-03T00:00:00.000Z,2025-04-24T15:32:19.678Z
707,1583,2013-09-10T00:00:00.000Z,550,916,40.9395,22516.7250,550.00,0.00,550.00,2013-09-03T00:00:00.000Z,2025-04-24T15:32:19.678Z
708,1584,2013-09-10T00:00:00.000Z,550,525,2.3205,1276.2750,550.00,0.00,550.00,2013-09-03T00:00:00.000Z,2025-04-24T15:32:19.678Z
709,1585,2013-09-10T00:00:00.000Z,550,526,3.6435,2003.9250,550.00,0.00,550.00,2013-09-03T00:00:00.000Z,2025-04-24T15:32:19.678Z
710,1586,2013-09-10T00:00:00.000Z,550,908,21.0945,11601.9750,550.00,0.00,550.00,2013-09-03T00:00:00.000Z,2025-04-24T15:32:19.678Z
710,1587,2013-09-10T00:00:00.000Z,550,909,30.4395,16741.7250,550.00,55.00,495.00,2013-09-03T00:00:00.000Z,2025-04-24T15:32:19.678Z
710,1588,2013-09-10T00:00:00.000Z,550,913,40.9395,22516.7250,550.00,0.00,550.00,2013-09-03T00:00:00.000Z,2025-04-24T15:32:19.678Z
711,1589,2013-09-10T00:00:00.000Z,60,356,3.6015,216.0900,60.00,0.00,60.00,2013-09-03T00:00:00.000Z,2025-04-24T15:32:19.678Z
711,1590,2013-09-10T00:00:00.000Z,60,357,3.9795,238.7700,60.00,0.00,60.00,2013-09-03T00:00:00.000Z,2025-04-24T15:32:19.678Z
712,1591,2013-09-10T00:00:00.000Z,550,935,31.4895,17319.2250,550.00,82.00,468.00,2013-09-03T00:00:00.000Z,2025-04-24T15:32:19.678Z
712,1592,2013-09-10T00:00:00.000Z,550,936,48.2895,26559.2250,550.00,0.00,550.00,2013-09-03T00:00:00.000Z,2025-04-24T15:32:19.678Z
713,1593,2013-09-10T00:00:00.000Z,550,524,12.9675,7132.1250,550.00,0.00,550.00,2013-09-03T00:00:00.000Z,2025-04-24T15:32:19.678Z
714,1594,2013-09-10T00:00:00.000Z,550,911,21.0945,11601.9750,550.00,550.00,0.00,2013-09-03T00:00:00.000Z,2025-04-24T15:32:19.678Z
714,1595,2013-09-10T00:00:00.000Z,550,912,30.4395,16741.7250,550.00,550.00,0.00,2013-09-03T00:00:00.000Z,2025-04-24T15:32:19.678Z
715,1596,2013-09-10T00:00:00.000Z,550,910,40.9395,22516.7250,550.00,0.00,550.00,2013-09-03T00:00:00.000Z,2025-04-24T15:32:19.678Z
716,1597,2013-09-10T00:00:00.000Z,550,937,62.9895,34644.2250,468.00,0.00,468.00,2013-09-03T00:00:00.000Z,2025-04-24T15:32:19.678Z
717,1598,2013-09-10T00:00:00.000Z,3,474,43.3965,130.1895,3.00,0.00,3.00,2013-09-03T00:00:00.000Z,2025-04-24T15:32:19.678Z
717,1599,2013-09-10T00:00:00.000Z,3,475,39.1230,117.3690,3.00,0.00,3.00,2013-09-03T00:00:00.000Z,2025-04-24T15:32:19.678Z
718,1600,2013-09-10T00:00:00.000Z,3,462,47.6805,143.0415,3.00,0.00,3.00,2013-09-03T00:00:00.000Z,2025-04-24T15:32:19.678Z
719,1601,2013-09-10T00:00:00.000Z,550,510,23.4045,12872.4750,550.00,0.00,550.00,2013-09-03T00:00:00.000Z,2025-04-24T15:32:19.678Z
719,1602,2013-09-10T00:00:00.000Z,550,511,27.8670,15326.8500,550.00,0.00,550.00,2013-09-03T00:00:00.000Z,2025-04-24T15:32:19.678Z
720,1603,2013-09-10T00:00:00.000Z,550,527,6.7515,3713.3250,550.00,0.00,550.00,2013-09-03T00:00:00.000Z,2025-04-24T15:32:19.678Z
721,1604,2013-09-11T00:00:00.000Z,550,509,36.2775,19952.6250,550.00,0.00,550.00,2013-09-04T00:00:00.000Z,2025-04-24T15:32:19.678Z
722,1605,2013-09-11T00:00:00.000Z,60,492,50.7465,3044.7900,60.00,9.00,51.00,2013-09-04T00:00:00.000Z,2025-04-24T15:32:19.678Z
722,1606,2013-09-11T00:00:00.000Z,60,493,58.2645,3495.8700,60.00,0.00,60.00,2013-09-04T00:00:00.000Z,2025-04-24T15:32:19.678Z
723,1607,2013-09-11T00:00:00.000Z,550,523,10.3845,5711.4750,550.00,0.00,550.00,2013-09-04T00:00:00.000Z,2025-04-24T15:32:19.678Z
724,1608,2013-09-11T00:00:00.000Z,3,422,47.6805,143.0415,3.00,3.00,0.00,2013-09-04T00:00:00.000Z,2025-04-24T15:32:19.678Z
724,1609,2013-09-11T00:00:00.000Z,3,423,45.5805,136.7415,3.00,3.00,0.00,2013-09-04T00:00:00.000Z,2025-04-24T15:32:19.678Z
725,1610,2013-09-11T00:00:00.000Z,3,490,12.7155,38.1465,3.00,0.00,3.00,2013-09-04T00:00:00.000Z,2025-04-24T15:32:19.678Z
725,1611,2013-09-11T00:00:00.000Z,3,491,19.9395,59.8185,3.00,0.00,3.00,2013-09-04T00:00:00.000Z,2025-04-24T15:32:19.678Z
726,1612,2013-09-11T00:00:00.000Z,3,528,38.1570,114.4710,3.00,0.00,3.00,2013-09-04T00:00:00.000Z,2025-04-24T15:32:19.678Z
727,1613,2013-09-11T00:00:00.000Z,3,505,44.2155,132.6465,3.00,0.00,3.00,2013-09-04T00:00:00.000Z,2025-04-24T15:32:19.678Z
728,1614,2013-09-11T00:00:00.000Z,550,938,31.4895,17319.2250,550.00,0.00,550.00,2013-09-04T00:00:00.000Z,2025-04-24T15:32:19.678Z
728,1615,2013-09-11T00:00:00.000Z,550,939,48.2895,26559.2250,550.00,0.00,550.00,2013-09-04T00:00:00.000Z,2025-04-24T15:32:19.678Z
729,1616,2013-09-11T00:00:00.000Z,60,358,6.9825,418.9500,60.00,0.00,60.00,2013-09-04T00:00:00.000Z,2025-04-24T15:32:19.678Z
730,1617,2013-09-11T00:00:00.000Z,3,448,39.2805,117.8415,3.00,0.00,3.00,2013-09-04T00:00:00.000Z,2025-04-24T15:32:19.678Z
730,1618,2013-09-11T00:00:00.000Z,3,449,43.5540,130.6620,3.00,0.00,3.00,2013-09-04T00:00:00.000Z,2025-04-24T15:32:19.678Z
730,1619,2013-09-11T00:00:00.000Z,3,450,39.2805,117.8415,3.00,0.00,3.00,2013-09-04T00:00:00.000Z,2025-04-24T15:32:19.678Z
731,1620,2013-09-11T00:00:00.000Z,60,356,3.3810,202.8600,60.00,0.00,60.00,2013-09-04T00:00:00.000Z,2025-04-24T15:32:19.678Z
731,1621,2013-09-11T00:00:00.000Z,60,357,4.3155,258.9300,60.00,0.00,60.00,2013-09-04T00:00:00.000Z,2025-04-24T15:32:19.678Z
732,1622,2013-09-11T00:00:00.000Z,3,387,43.2705,129.8115,3.00,0.00,3.00,2013-09-04T00:00:00.000Z,2025-04-24T15:32:19.678Z
732,1623,2013-09-11T00:00:00.000Z,3,388,47.5440,142.6320,3.00,0.00,3.00,2013-09-04T00:00:00.000Z,2025-04-24T15:32:19.678Z
733,1624,2013-09-11T00:00:00.000Z,3,490,12.3585,37.0755,3.00,0.00,3.00,2013-09-04T00:00:00.000Z,2025-04-24T15:32:19.678Z
734,1625,2013-09-11T00:00:00.000Z,550,513,39.1965,21558.0750,550.00,550.00,0.00,2013-09-04T00:00:00.000Z,2025-04-24T15:32:19.678Z
735,1626,2013-09-11T00:00:00.000Z,3,416,45.4755,136.4265,3.00,0.00,3.00,2013-09-04T00:00:00.000Z,2025-04-24T15:32:19.678Z
735,1627,2013-09-11T00:00:00.000Z,3,417,43.3755,130.1265,3.00,0.00,3.00,2013-09-04T00:00:00.000Z,2025-04-24T15:32:19.678Z
735,1628,2013-09-11T00:00:00.000Z,3,418,47.6490,142.9470,3.00,0.00,3.00,2013-09-04T00:00:00.000Z,2025-04-24T15:32:19.678Z
735,1629,2013-09-11T00:00:00.000Z,3,419,43.3755,130.1265,3.00,0.00,3.00,2013-09-04T00:00:00.000Z,2025-04-24T15:32:19.678Z
735,1630,2013-09-11T00:00:00.000Z,3,420,41.2755,123.8265,3.00,0.00,3.00,2013-09-04T00:00:00.000Z,2025-04-24T15:32:19.678Z
735,1631,2013-09-11T00:00:00.000Z,3,421,45.5490,136.6470,3.00,0.00,3.00,2013-09-04T00:00:00.000Z,2025-04-24T15:32:19.678Z
736,1632,2013-09-11T00:00:00.000Z,550,931,34.8705,19178.7750,468.00,0.00,468.00,2013-09-04T00:00:00.000Z,2025-04-24T15:32:19.678Z
736,1633,2013-09-11T00:00:00.000Z,550,932,39.7635,21869.9250,550.00,0.00,550.00,2013-09-04T00:00:00.000Z,2025-04-24T15:32:19.678Z
736,1634,2013-09-11T00:00:00.000Z,550,933,43.9845,24191.4750,550.00,0.00,550.00,2013-09-04T00:00:00.000Z,2025-04-24T15:32:19.678Z
736,1635,2013-09-11T00:00:00.000Z,550,934,38.1465,20980.5750,550.00,0.00,550.00,2013-09-04T00:00:00.000Z,2025-04-24T15:32:19.678Z
737,1636,2013-09-12T00:00:00.000Z,3,436,41.4540,124.3620,3.00,0.00,3.00,2013-09-05T00:00:00.000Z,2025-04-24T15:32:19.678Z
737,1637,2013-09-12T00:00:00.000Z,3,437,37.1805,111.5415,3.00,0.00,3.00,2013-09-05T00:00:00.000Z,2025-04-24T15:32:19.678Z
738,1638,2013-09-12T00:00:00.000Z,3,346,47.6490,142.9470,3.00,0.00,3.00,2013-09-05T00:00:00.000Z,2025-04-24T15:32:19.678Z
738,1639,2013-09-12T00:00:00.000Z,3,347,43.3755,130.1265,3.00,0.00,3.00,2013-09-05T00:00:00.000Z,2025-04-24T15:32:19.678Z
738,1640,2013-09-12T00:00:00.000Z,3,348,41.2755,123.8265,3.00,0.00,3.00,2013-09-05T00:00:00.000Z,2025-04-24T15:32:19.678Z
738,1641,2013-09-12T00:00:00.000Z,3,349,45.5490,136.6470,3.00,0.00,3.00,2013-09-05T00:00:00.000Z,2025-04-24T15:32:19.678Z
739,1642,2013-09-12T00:00:00.000Z,550,931,34.3455,18890.0250,550.00,0.00,550.00,2013-09-05T00:00:00.000Z,2025-04-24T15:32:19.678Z
739,1643,2013-09-12T00:00:00.000Z,550,932,39.2385,21581.1750,550.00,0.00,550.00,2013-09-05T00:00:00.000Z,2025-04-24T15:32:19.678Z
740,1644,2013-09-12T00:00:00.000Z,3,347,43.2705,129.8115,3.00,0.00,3.00,2013-09-05T00:00:00.000Z,2025-04-24T15:32:19.678Z
740,1645,2013-09-12T00:00:00.000Z,3,348,41.1705,123.5115,3.00,0.00,3.00,2013-09-05T00:00:00.000Z,2025-04-24T15:32:19.678Z
740,1646,2013-09-12T00:00:00.000Z,3,349,45.4440,136.3320,3.00,0.00,3.00,2013-09-05T00:00:00.000Z,2025-04-24T15:32:19.678Z
741,1647,2013-09-12T00:00:00.000Z,550,930,43.0395,23671.7250,550.00,0.00,550.00,2013-09-05T00:00:00.000Z,2025-04-24T15:32:19.678Z
742,1648,2013-09-12T00:00:00.000Z,550,332,10.8150,5948.2500,550.00,82.00,468.00,2013-09-05T00:00:00.000Z,2025-04-24T15:32:19.678Z
743,1649,2013-09-12T00:00:00.000Z,550,948,82.8345,45558.9750,550.00,0.00,550.00,2013-09-05T00:00:00.000Z,2025-04-24T15:32:19.678Z
743,1650,2013-09-12T00:00:00.000Z,550,907,82.8345,45558.9750,550.00,0.00,550.00,2013-09-05T00:00:00.000Z,2025-04-24T15:32:19.678Z
744,1651,2013-09-12T00:00:00.000Z,1250,325,0.2100,262.5000,1250.00,1250.00,0.00,2013-09-05T00:00:00.000Z,2025-04-24T15:32:19.678Z
744,1652,2013-09-12T00:00:00.000Z,1250,326,0.2100,262.5000,1250.00,1250.00,0.00,2013-09-05T00:00:00.000Z,2025-04-24T15:32:19.678Z
745,1653,2013-09-12T00:00:00.000Z,3,320,49.6440,148.9320,3.00,0.00,3.00,2013-09-05T00:00:00.000Z,2025-04-24T15:32:19.678Z
745,1654,2013-09-12T00:00:00.000Z,3,321,44.3205,132.9615,3.00,0.00,3.00,2013-09-05T00:00:00.000Z,2025-04-24T15:32:19.678Z
745,1655,2013-09-12T00:00:00.000Z,60,322,28.6965,1721.7900,60.00,0.00,60.00,2013-09-05T00:00:00.000Z,2025-04-24T15:32:19.678Z
746,1656,2013-09-12T00:00:00.000Z,550,930,42.5145,23382.9750,468.00,0.00,468.00,2013-09-05T00:00:00.000Z,2025-04-24T15:32:19.678Z
746,1657,2013-09-12T00:00:00.000Z,550,921,5.5860,3072.3000,550.00,0.00,550.00,2013-09-05T00:00:00.000Z,2025-04-24T15:32:19.678Z
