PurchaseOrderID,RevisionNumber,Status,EmployeeID,VendorID,ShipMethodID,OrderDate,ShipDate,SubTotal,TaxAmt,Freight,TotalDue,ModifiedDate,extraction_date
1683,5,4,258,1510,5,2014-01-10T00:00:00.000Z,2014-01-19T00:00:00.000Z,143.0415,11.4433,3.5760,158.0608,2014-01-19T00:00:00.000Z,2025-04-24T15:33:20.534Z
1684,4,4,254,1526,2,2014-01-10T00:00:00.000Z,2014-01-19T00:00:00.000Z,28199.3250,2255.9460,704.9831,31160.2541,2014-01-19T00:00:00.000Z,2025-04-24T15:33:20.534Z
1685,4,4,257,1644,1,2014-01-10T00:00:00.000Z,2014-01-19T00:00:00.000Z,3713.3250,297.0660,92.8331,4103.2241,2014-01-19T00:00:00.000Z,2025-04-24T15:33:20.534Z
1686,4,4,261,1680,5,2014-01-10T00:00:00.000Z,2014-01-19T00:00:00.000Z,63831.0750,5106.4860,1595.7769,70533.3379,2014-01-19T00:00:00.000Z,2025-04-24T15:33:20.534Z
1687,4,4,251,1584,5,2014-01-10T00:00:00.000Z,2014-01-19T00:00:00.000Z,16340.3100,1307.2248,408.5078,18056.0426,2014-01-19T00:00:00.000Z,2025-04-24T15:33:20.534Z
1688,4,4,253,1620,5,2014-01-10T00:00:00.000Z,2014-01-19T00:00:00.000Z,5711.4750,456.9180,142.7869,6311.1799,2014-01-19T00:00:00.000Z,2025-04-24T15:33:20.534Z
1689,4,4,252,1666,4,2014-01-10T00:00:00.000Z,2014-01-19T00:00:00.000Z,235.9035,18.8723,5.8976,260.6734,2014-01-19T00:00:00.000Z,2025-04-24T15:33:20.534Z
1690,4,4,256,1592,2,2014-01-10T00:00:00.000Z,2014-01-19T00:00:00.000Z,97.9650,7.8372,2.4491,108.2513,2014-01-19T00:00:00.000Z,2025-04-24T15:33:20.534Z
1691,4,4,259,1618,4,2014-01-10T00:00:00.000Z,2014-01-19T00:00:00.000Z,114.4710,9.1577,2.8618,126.4905,2014-01-19T00:00:00.000Z,2025-04-24T15:33:20.534Z
1692,4,4,260,1612,4,2014-01-10T00:00:00.000Z,2014-01-19T00:00:00.000Z,132.6465,10.6117,3.3162,146.5744,2014-01-19T00:00:00.000Z,2025-04-24T15:33:20.534Z
1693,4,4,258,1586,5,2014-01-10T00:00:00.000Z,2014-01-19T00:00:00.000Z,43878.4500,3510.2760,1096.9613,48485.6873,2014-01-19T00:00:00.000Z,2025-04-24T15:33:20.534Z
1694,4,4,254,1500,1,2014-01-10T00:00:00.000Z,2014-01-19T00:00:00.000Z,418.9500,33.5160,10.4738,462.9398,2014-01-19T00:00:00.000Z,2025-04-24T15:33:20.534Z
1695,4,4,257,1656,4,2014-01-10T00:00:00.000Z,2014-01-19T00:00:00.000Z,129.9690,10.3975,3.2492,143.6157,2014-01-19T00:00:00.000Z,2025-04-24T15:33:20.534Z
1696,4,4,261,1572,1,2014-01-10T00:00:00.000Z,2014-01-19T00:00:00.000Z,461.7900,36.9432,11.5448,510.2780,2014-01-19T00:00:00.000Z,2025-04-24T15:33:20.534Z
1697,4,4,251,1562,4,2014-01-15T00:00:00.000Z,2014-01-24T00:00:00.000Z,722.6100,57.8088,18.0653,798.4841,2014-01-24T00:00:00.000Z,2025-04-24T15:33:20.534Z
1698,4,4,253,1662,2,2014-01-15T00:00:00.000Z,2014-01-24T00:00:00.000Z,37.0755,2.9660,0.9269,40.9684,2014-01-24T00:00:00.000Z,2025-04-24T15:33:20.534Z
1699,4,4,255,1682,4,2014-01-15T00:00:00.000Z,2014-01-24T00:00:00.000Z,21558.0750,1724.6460,538.9519,23821.6729,2014-01-24T00:00:00.000Z,2025-04-24T15:33:20.534Z
1700,4,4,252,1686,4,2014-01-15T00:00:00.000Z,2014-01-24T00:00:00.000Z,422.1000,33.7680,10.5525,466.4205,2014-01-24T00:00:00.000Z,2025-04-24T15:33:20.534Z
1701,4,4,259,1684,4,2014-01-15T00:00:00.000Z,2014-01-24T00:00:00.000Z,45172.0500,3613.7640,1129.3013,49915.1153,2014-01-24T00:00:00.000Z,2025-04-24T15:33:20.534Z
1702,4,4,260,1534,5,2014-01-15T00:00:00.000Z,2014-01-24T00:00:00.000Z,273.7035,21.8963,6.8426,302.4424,2014-01-24T00:00:00.000Z,2025-04-24T15:33:20.534Z
1703,4,4,258,1614,5,2014-01-15T00:00:00.000Z,2014-01-24T00:00:00.000Z,415.8000,33.2640,10.3950,459.4590,2014-01-24T00:00:00.000Z,2025-04-24T15:33:20.534Z
1704,4,3,250,1588,5,2014-01-15T00:00:00.000Z,2014-01-24T00:00:00.000Z,40471.2000,3237.6960,1011.7800,44720.6760,2014-01-24T00:00:00.000Z,2025-04-24T15:33:20.534Z
1705,4,4,257,1622,5,2014-01-15T00:00:00.000Z,2014-01-24T00:00:00.000Z,1225.6650,98.0532,30.6416,1354.3598,2014-01-24T00:00:00.000Z,2025-04-24T15:33:20.534Z
1706,4,4,261,1632,5,2014-01-15T00:00:00.000Z,2014-01-24T00:00:00.000Z,62092.8000,4967.4240,1552.3200,68612.5440,2014-01-24T00:00:00.000Z,2025-04-24T15:33:20.534Z
1707,4,4,251,1608,5,2014-01-15T00:00:00.000Z,2014-01-24T00:00:00.000Z,5948.2500,475.8600,148.7063,6572.8163,2014-01-24T00:00:00.000Z,2025-04-24T15:33:20.534Z
1708,4,4,253,1576,5,2014-01-15T00:00:00.000Z,2014-01-24T00:00:00.000Z,91117.9500,7289.4360,2277.9488,100685.3348,2014-01-24T00:00:00.000Z,2025-04-24T15:33:20.534Z
1709,4,4,255,1590,1,2014-01-15T00:00:00.000Z,2014-01-24T00:00:00.000Z,525.0000,42.0000,13.1250,580.1250,2014-01-24T00:00:00.000Z,2025-04-24T15:33:20.534Z
1710,4,4,256,1514,5,2014-01-15T00:00:00.000Z,2014-01-24T00:00:00.000Z,2003.6835,160.2947,50.0921,2214.0703,2014-01-24T00:00:00.000Z,2025-04-24T15:33:20.534Z
1711,4,4,259,1498,4,2014-01-15T00:00:00.000Z,2014-01-24T00:00:00.000Z,26455.2750,2116.4220,661.3819,29233.0789,2014-01-24T00:00:00.000Z,2025-04-24T15:33:20.534Z
1712,4,4,260,1674,2,2014-01-15T00:00:00.000Z,2014-01-24T00:00:00.000Z,944.3700,75.5496,23.6093,1043.5289,2014-01-24T00:00:00.000Z,2025-04-24T15:33:20.534Z
1713,4,4,258,1652,1,2014-01-16T00:00:00.000Z,2014-01-25T00:00:00.000Z,6993.5250,559.4820,174.8381,7727.8451,2014-01-25T00:00:00.000Z,2025-04-24T15:33:20.534Z
1714,4,4,254,1578,3,2014-01-16T00:00:00.000Z,2014-01-25T00:00:00.000Z,36122.6250,2889.8100,903.0656,39915.5006,2014-01-25T00:00:00.000Z,2025-04-24T15:33:20.534Z
1715,4,4,257,1538,5,2014-01-16T00:00:00.000Z,2014-01-25T00:00:00.000Z,37843.5750,3027.4860,946.0894,41817.1504,2014-01-25T00:00:00.000Z,2025-04-24T15:33:20.534Z
1716,4,4,261,1556,4,2014-01-16T00:00:00.000Z,2014-01-25T00:00:00.000Z,25531.2750,2042.5020,638.2819,28212.0589,2014-01-25T00:00:00.000Z,2025-04-24T15:33:20.534Z
1717,4,4,251,1554,5,2014-01-16T00:00:00.000Z,2014-01-25T00:00:00.000Z,773.9550,61.9164,19.3489,855.2203,2014-01-25T00:00:00.000Z,2025-04-24T15:33:20.534Z
1718,4,4,253,1688,4,2014-01-16T00:00:00.000Z,2014-01-25T00:00:00.000Z,125.7480,10.0598,3.1437,138.9515,2014-01-25T00:00:00.000Z,2025-04-24T15:33:20.534Z
1719,4,4,255,1580,5,2014-01-16T00:00:00.000Z,2014-01-25T00:00:00.000Z,150.7905,12.0632,3.7698,166.6235,2014-01-25T00:00:00.000Z,2025-04-24T15:33:20.534Z
1720,4,4,256,1496,4,2014-01-16T00:00:00.000Z,2014-01-25T00:00:00.000Z,360.0450,28.8036,9.0011,397.8497,2014-01-25T00:00:00.000Z,2025-04-24T15:33:20.534Z
1721,4,4,259,1494,2,2014-01-16T00:00:00.000Z,2014-01-25T00:00:00.000Z,8847.3000,707.7840,221.1825,9776.2665,2014-01-25T00:00:00.000Z,2025-04-24T15:33:20.534Z
1722,5,4,250,1650,5,2014-01-16T00:00:00.000Z,2014-01-25T00:00:00.000Z,171.0765,13.6861,4.2769,189.0395,2014-01-25T00:00:00.000Z,2025-04-24T15:33:20.534Z
1723,5,4,258,1654,4,2014-01-16T00:00:00.000Z,2014-01-25T00:00:00.000Z,20397.3000,1631.7840,509.9325,22539.0165,2014-01-25T00:00:00.000Z,2025-04-24T15:33:20.534Z
1724,4,4,254,1664,3,2014-01-16T00:00:00.000Z,2014-01-25T00:00:00.000Z,14628.0750,1170.2460,365.7019,16164.0229,2014-01-25T00:00:00.000Z,2025-04-24T15:33:20.534Z
1725,4,4,257,1678,3,2014-01-16T00:00:00.000Z,2014-01-25T00:00:00.000Z,58685.5500,4694.8440,1467.1388,64847.5328,2014-01-25T00:00:00.000Z,2025-04-24T15:33:20.534Z
1726,4,4,261,1616,5,2014-01-16T00:00:00.000Z,2014-01-25T00:00:00.000Z,563.5665,45.0853,14.0892,622.7410,2014-01-25T00:00:00.000Z,2025-04-24T15:33:20.534Z
1727,4,4,251,1492,5,2014-01-16T00:00:00.000Z,2014-01-25T00:00:00.000Z,773.9550,61.9164,19.3489,855.2203,2014-01-25T00:00:00.000Z,2025-04-24T15:33:20.534Z
1728,4,4,253,1602,5,2014-01-16T00:00:00.000Z,2014-01-25T00:00:00.000Z,1796.0355,143.6828,44.9009,1984.6192,2014-01-25T00:00:00.000Z,2025-04-24T15:33:20.534Z
1729,4,4,255,1540,5,2014-01-17T00:00:00.000Z,2014-01-26T00:00:00.000Z,658.9485,52.7159,16.4737,728.1381,2014-01-26T00:00:00.000Z,2025-04-24T15:33:20.534Z
1730,4,4,256,1628,5,2014-01-17T00:00:00.000Z,2014-01-26T00:00:00.000Z,34644.2250,2771.5380,866.1056,38281.8686,2014-01-26T00:00:00.000Z,2025-04-24T15:33:20.534Z
1731,4,4,259,1604,3,2014-01-17T00:00:00.000Z,2014-01-26T00:00:00.000Z,1581.9300,126.5544,39.5483,1748.0327,2014-01-26T00:00:00.000Z,2025-04-24T15:33:20.534Z
1732,4,4,260,1690,5,2014-01-17T00:00:00.000Z,2014-01-26T00:00:00.000Z,146.2860,11.7029,3.6572,161.6461,2014-01-26T00:00:00.000Z,2025-04-24T15:33:20.534Z
1733,4,4,250,1566,5,2014-01-17T00:00:00.000Z,2014-01-26T00:00:00.000Z,102.5640,8.2051,2.5641,113.3332,2014-01-26T00:00:00.000Z,2025-04-24T15:33:20.534Z
1734,4,4,254,1698,5,2014-01-17T00:00:00.000Z,2014-01-26T00:00:00.000Z,150.7905,12.0632,3.7698,166.6235,2014-01-26T00:00:00.000Z,2025-04-24T15:33:20.534Z
1735,4,4,257,1560,5,2014-01-17T00:00:00.000Z,2014-01-26T00:00:00.000Z,13669.4250,1093.5540,341.7356,15104.7146,2014-01-26T00:00:00.000Z,2025-04-24T15:33:20.534Z
1736,4,4,261,1692,5,2014-01-17T00:00:00.000Z,2014-01-26T00:00:00.000Z,13458.6900,1076.6952,336.4673,14871.8525,2014-01-26T00:00:00.000Z,2025-04-24T15:33:20.534Z
1737,4,4,251,1696,2,2014-01-17T00:00:00.000Z,2014-01-26T00:00:00.000Z,101720.8500,8137.6680,2543.0213,112401.5393,2014-01-26T00:00:00.000Z,2025-04-24T15:33:20.534Z
1738,4,4,253,1504,1,2014-01-17T00:00:00.000Z,2014-01-26T00:00:00.000Z,551.8800,44.1504,13.7970,609.8274,2014-01-26T00:00:00.000Z,2025-04-24T15:33:20.534Z
1739,4,4,255,1544,1,2014-01-17T00:00:00.000Z,2014-01-26T00:00:00.000Z,6987.7500,559.0200,174.6938,7721.4638,2014-01-26T00:00:00.000Z,2025-04-24T15:33:20.534Z
1740,4,4,256,1530,2,2014-01-17T00:00:00.000Z,2014-01-26T00:00:00.000Z,28072.2750,2245.7820,701.8069,31019.8639,2014-01-26T00:00:00.000Z,2025-04-24T15:33:20.534Z
1741,4,4,259,1508,1,2014-01-17T00:00:00.000Z,2014-01-26T00:00:00.000Z,1917.3000,153.3840,47.9325,2118.6165,2014-01-26T00:00:00.000Z,2025-04-24T15:33:20.534Z
1742,4,4,260,1694,1,2014-01-17T00:00:00.000Z,2014-01-26T00:00:00.000Z,4215.7500,337.2600,105.3938,4658.4038,2014-01-26T00:00:00.000Z,2025-04-24T15:33:20.534Z
1743,4,4,258,1624,2,2014-01-17T00:00:00.000Z,2014-01-26T00:00:00.000Z,28297.5000,2263.8000,707.4375,31268.7375,2014-01-26T00:00:00.000Z,2025-04-24T15:33:20.534Z
1744,4,4,254,1548,2,2014-01-17T00:00:00.000Z,2014-01-26T00:00:00.000Z,59.9445,4.7956,1.4986,66.2387,2014-01-26T00:00:00.000Z,2025-04-24T15:33:20.534Z
1745,4,4,257,1598,4,2014-01-20T00:00:00.000Z,2014-01-29T00:00:00.000Z,567.5985,45.4079,14.1900,627.1964,2014-01-29T00:00:00.000Z,2025-04-24T15:33:20.534Z
1746,4,4,261,1658,5,2014-01-20T00:00:00.000Z,2014-01-29T00:00:00.000Z,43878.4500,3510.2760,1096.9613,48485.6873,2014-01-29T00:00:00.000Z,2025-04-24T15:33:20.534Z
1747,4,4,251,1536,4,2014-01-20T00:00:00.000Z,2014-01-29T00:00:00.000Z,722.4525,57.7962,18.0613,798.3100,2014-01-29T00:00:00.000Z,2025-04-24T15:33:20.534Z
1748,4,4,253,1568,2,2014-01-20T00:00:00.000Z,2014-01-29T00:00:00.000Z,24318.5250,1945.4820,607.9631,26871.9701,2014-01-29T00:00:00.000Z,2025-04-24T15:33:20.534Z
1749,4,4,255,1648,5,2014-01-20T00:00:00.000Z,2014-01-29T00:00:00.000Z,142.4115,11.3929,3.5603,157.3647,2014-01-29T00:00:00.000Z,2025-04-24T15:33:20.534Z
1750,4,4,256,1646,2,2014-01-20T00:00:00.000Z,2014-01-29T00:00:00.000Z,48030.6750,3842.4540,1200.7669,53073.8959,2014-01-29T00:00:00.000Z,2025-04-24T15:33:20.534Z
1751,4,4,252,1672,2,2014-01-20T00:00:00.000Z,2014-01-29T00:00:00.000Z,50860.4250,4068.8340,1271.5106,56200.7696,2014-01-29T00:00:00.000Z,2025-04-24T15:33:20.534Z
1752,4,4,260,1600,1,2014-01-20T00:00:00.000Z,2014-01-29T00:00:00.000Z,1276.2750,102.1020,31.9069,1410.2839,2014-01-29T00:00:00.000Z,2025-04-24T15:33:20.534Z
1753,4,4,258,1522,1,2014-01-20T00:00:00.000Z,2014-01-29T00:00:00.000Z,2003.9250,160.3140,50.0981,2214.3371,2014-01-29T00:00:00.000Z,2025-04-24T15:33:20.534Z
1754,4,4,254,1570,2,2014-01-20T00:00:00.000Z,2014-01-29T00:00:00.000Z,28343.7000,2267.4960,708.5925,31319.7885,2014-01-29T00:00:00.000Z,2025-04-24T15:33:20.534Z
1755,4,4,257,1516,1,2014-01-20T00:00:00.000Z,2014-01-29T00:00:00.000Z,454.8600,36.3888,11.3715,502.6203,2014-01-29T00:00:00.000Z,2025-04-24T15:33:20.534Z
1756,4,4,261,1506,5,2014-01-20T00:00:00.000Z,2014-01-29T00:00:00.000Z,43878.4500,3510.2760,1096.9613,48485.6873,2014-01-29T00:00:00.000Z,2025-04-24T15:33:20.534Z
1757,4,4,250,1626,2,2014-01-20T00:00:00.000Z,2014-01-29T00:00:00.000Z,7132.1250,570.5700,178.3031,7880.9981,2014-01-29T00:00:00.000Z,2025-04-24T15:33:20.534Z
1758,4,4,253,1542,2,2014-01-20T00:00:00.000Z,2014-01-29T00:00:00.000Z,28343.7000,2267.4960,708.5925,31319.7885,2014-01-29T00:00:00.000Z,2025-04-24T15:33:20.534Z
1759,4,4,255,1610,4,2014-01-20T00:00:00.000Z,2014-01-29T00:00:00.000Z,22516.7250,1801.3380,562.9181,24880.9811,2014-01-29T00:00:00.000Z,2025-04-24T15:33:20.534Z
1760,4,4,256,1638,5,2014-01-20T00:00:00.000Z,2014-01-29T00:00:00.000Z,34644.2250,2771.5380,866.1056,38281.8686,2014-01-29T00:00:00.000Z,2025-04-24T15:33:20.534Z
1761,4,4,259,1582,4,2014-01-21T00:00:00.000Z,2014-01-30T00:00:00.000Z,501.1965,40.0957,12.5299,553.8221,2014-01-30T00:00:00.000Z,2025-04-24T15:33:20.534Z
1762,4,4,260,1510,5,2014-01-21T00:00:00.000Z,2014-01-30T00:00:00.000Z,143.0415,11.4433,3.5760,158.0608,2014-01-30T00:00:00.000Z,2025-04-24T15:33:20.534Z
1763,4,4,258,1526,2,2014-01-21T00:00:00.000Z,2014-01-30T00:00:00.000Z,28199.3250,2255.9460,704.9831,31160.2541,2014-01-30T00:00:00.000Z,2025-04-24T15:33:20.534Z
1764,4,4,254,1644,1,2014-01-21T00:00:00.000Z,2014-01-30T00:00:00.000Z,3713.3250,297.0660,92.8331,4103.2241,2014-01-30T00:00:00.000Z,2025-04-24T15:33:20.534Z
1765,4,4,252,1680,5,2014-01-21T00:00:00.000Z,2014-01-30T00:00:00.000Z,63831.0750,5106.4860,1595.7769,70533.3379,2014-01-30T00:00:00.000Z,2025-04-24T15:33:20.534Z
1766,4,4,261,1584,5,2014-01-21T00:00:00.000Z,2014-01-30T00:00:00.000Z,13361.0400,1068.8832,334.0260,14763.9492,2014-01-30T00:00:00.000Z,2025-04-24T15:33:20.534Z
1767,4,4,251,1620,5,2014-01-21T00:00:00.000Z,2014-01-30T00:00:00.000Z,5711.4750,456.9180,142.7869,6311.1799,2014-01-30T00:00:00.000Z,2025-04-24T15:33:20.534Z
1768,4,4,253,1666,5,2014-01-21T00:00:00.000Z,2014-01-30T00:00:00.000Z,696.5280,55.7222,17.4132,769.6634,2014-01-30T00:00:00.000Z,2025-04-24T15:33:20.534Z
1769,4,4,255,1592,2,2014-01-21T00:00:00.000Z,2014-01-30T00:00:00.000Z,97.9650,7.8372,2.4491,108.2513,2014-01-30T00:00:00.000Z,2025-04-24T15:33:20.534Z
1770,4,4,256,1618,4,2014-01-21T00:00:00.000Z,2014-01-30T00:00:00.000Z,114.4710,9.1577,2.8618,126.4905,2014-01-30T00:00:00.000Z,2025-04-24T15:33:20.534Z
1771,4,4,259,1612,4,2014-01-21T00:00:00.000Z,2014-01-30T00:00:00.000Z,132.6465,10.6117,3.3162,146.5744,2014-01-30T00:00:00.000Z,2025-04-24T15:33:20.534Z
1772,4,4,260,1586,5,2014-01-21T00:00:00.000Z,2014-01-30T00:00:00.000Z,43878.4500,3510.2760,1096.9613,48485.6873,2014-01-30T00:00:00.000Z,2025-04-24T15:33:20.534Z
1773,4,4,258,1500,1,2014-01-21T00:00:00.000Z,2014-01-30T00:00:00.000Z,418.9500,33.5160,10.4738,462.9398,2014-01-30T00:00:00.000Z,2025-04-24T15:33:20.534Z
1774,4,4,254,1656,4,2014-01-21T00:00:00.000Z,2014-01-30T00:00:00.000Z,272.4435,21.7955,6.8111,301.0501,2014-01-30T00:00:00.000Z,2025-04-24T15:33:20.534Z
1775,4,4,257,1572,1,2014-01-21T00:00:00.000Z,2014-01-30T00:00:00.000Z,461.7900,36.9432,11.5448,510.2780,2014-01-30T00:00:00.000Z,2025-04-24T15:33:20.534Z
1776,4,4,261,1562,4,2014-01-21T00:00:00.000Z,2014-01-30T00:00:00.000Z,513.1665,41.0533,12.8292,567.0490,2014-01-30T00:00:00.000Z,2025-04-24T15:33:20.534Z
1777,4,4,251,1662,2,2014-01-22T00:00:00.000Z,2014-01-31T00:00:00.000Z,37.0755,2.9660,0.9269,40.9684,2014-01-31T00:00:00.000Z,2025-04-24T15:33:20.534Z
1778,4,4,253,1682,4,2014-01-22T00:00:00.000Z,2014-01-31T00:00:00.000Z,21558.0750,1724.6460,538.9519,23821.6729,2014-01-31T00:00:00.000Z,2025-04-24T15:33:20.534Z
1779,4,4,255,1686,4,2014-01-22T00:00:00.000Z,2014-01-31T00:00:00.000Z,663.6735,53.0939,16.5918,733.3592,2014-01-31T00:00:00.000Z,2025-04-24T15:33:20.534Z
1780,4,4,256,1684,5,2014-01-22T00:00:00.000Z,2014-01-31T00:00:00.000Z,65240.1750,5219.2140,1631.0044,72090.3934,2014-01-31T00:00:00.000Z,2025-04-24T15:33:20.534Z
1781,4,4,259,1534,4,2014-01-22T00:00:00.000Z,2014-01-31T00:00:00.000Z,503.0865,40.2469,12.5772,555.9106,2014-01-31T00:00:00.000Z,2025-04-24T15:33:20.534Z
1782,4,4,260,1614,5,2014-01-22T00:00:00.000Z,2014-01-31T00:00:00.000Z,273.0735,21.8459,6.8268,301.7462,2014-01-31T00:00:00.000Z,2025-04-24T15:33:20.534Z
1783,4,4,258,1588,5,2014-01-22T00:00:00.000Z,2014-01-31T00:00:00.000Z,40471.2000,3237.6960,1011.7800,44720.6760,2014-01-31T00:00:00.000Z,2025-04-24T15:33:20.534Z
1784,4,4,254,1622,5,2014-01-22T00:00:00.000Z,2014-01-31T00:00:00.000Z,278.5230,22.2818,6.9631,307.7679,2014-01-31T00:00:00.000Z,2025-04-24T15:33:20.534Z
1785,4,4,257,1632,5,2014-01-22T00:00:00.000Z,2014-01-31T00:00:00.000Z,62092.8000,4967.4240,1552.3200,68612.5440,2014-01-31T00:00:00.000Z,2025-04-24T15:33:20.534Z
1786,4,4,261,1608,5,2014-01-22T00:00:00.000Z,2014-01-31T00:00:00.000Z,5948.2500,475.8600,148.7063,6572.8163,2014-01-31T00:00:00.000Z,2025-04-24T15:33:20.534Z
1787,4,4,251,1576,5,2014-01-22T00:00:00.000Z,2014-01-31T00:00:00.000Z,91117.9500,7289.4360,2277.9488,100685.3348,2014-01-31T00:00:00.000Z,2025-04-24T15:33:20.534Z
1788,4,4,253,1590,1,2014-01-22T00:00:00.000Z,2014-01-31T00:00:00.000Z,525.0000,42.0000,13.1250,580.1250,2014-01-31T00:00:00.000Z,2025-04-24T15:33:20.534Z
1789,4,4,252,1514,5,2014-01-23T00:00:00.000Z,2014-02-01T00:00:00.000Z,2003.6835,160.2947,50.0921,2214.0703,2014-02-01T00:00:00.000Z,2025-04-24T15:33:20.534Z
1790,4,4,256,1498,4,2014-01-23T00:00:00.000Z,2014-02-01T00:00:00.000Z,26455.2750,2116.4220,661.3819,29233.0789,2014-02-01T00:00:00.000Z,2025-04-24T15:33:20.534Z
1791,4,4,259,1674,2,2014-01-23T00:00:00.000Z,2014-02-01T00:00:00.000Z,944.3700,75.5496,23.6093,1043.5289,2014-02-01T00:00:00.000Z,2025-04-24T15:33:20.534Z
1792,4,4,260,1652,4,2014-01-23T00:00:00.000Z,2014-02-01T00:00:00.000Z,44594.5500,3567.5640,1114.8638,49276.9778,2014-02-01T00:00:00.000Z,2025-04-24T15:33:20.534Z
1793,4,4,258,1578,5,2014-01-23T00:00:00.000Z,2014-02-01T00:00:00.000Z,26720.9250,2137.6740,668.0231,29526.6221,2014-02-01T00:00:00.000Z,2025-04-24T15:33:20.534Z
1794,4,4,254,1538,5,2014-01-23T00:00:00.000Z,2014-02-01T00:00:00.000Z,37843.5750,3027.4860,946.0894,41817.1504,2014-02-01T00:00:00.000Z,2025-04-24T15:33:20.534Z
1795,4,4,257,1556,4,2014-01-23T00:00:00.000Z,2014-02-01T00:00:00.000Z,25531.2750,2042.5020,638.2819,28212.0589,2014-02-01T00:00:00.000Z,2025-04-24T15:33:20.534Z
1796,4,4,261,1554,4,2014-01-23T00:00:00.000Z,2014-02-01T00:00:00.000Z,482.5170,38.6014,12.0629,533.1813,2014-02-01T00:00:00.000Z,2025-04-24T15:33:20.534Z
1797,4,4,251,1688,4,2014-01-23T00:00:00.000Z,2014-02-01T00:00:00.000Z,125.7480,10.0598,3.1437,138.9515,2014-02-01T00:00:00.000Z,2025-04-24T15:33:20.534Z
1798,4,4,253,1580,5,2014-01-23T00:00:00.000Z,2014-02-01T00:00:00.000Z,150.7905,12.0632,3.7698,166.6235,2014-02-01T00:00:00.000Z,2025-04-24T15:33:20.534Z
1799,4,4,255,1496,4,2014-01-23T00:00:00.000Z,2014-02-01T00:00:00.000Z,235.9035,18.8723,5.8976,260.6734,2014-02-01T00:00:00.000Z,2025-04-24T15:33:20.534Z
1800,4,4,252,1494,2,2014-01-23T00:00:00.000Z,2014-02-01T00:00:00.000Z,8847.3000,707.7840,221.1825,9776.2665,2014-02-01T00:00:00.000Z,2025-04-24T15:33:20.534Z
1801,4,4,259,1650,5,2014-01-23T00:00:00.000Z,2014-02-01T00:00:00.000Z,171.0765,13.6861,4.2769,189.0395,2014-02-01T00:00:00.000Z,2025-04-24T15:33:20.534Z
1802,4,4,260,1654,4,2014-01-23T00:00:00.000Z,2014-02-01T00:00:00.000Z,20397.3000,1631.7840,509.9325,22539.0165,2014-02-01T00:00:00.000Z,2025-04-24T15:33:20.534Z
1803,4,4,258,1664,3,2014-01-23T00:00:00.000Z,2014-02-01T00:00:00.000Z,14628.0750,1170.2460,365.7019,16164.0229,2014-02-01T00:00:00.000Z,2025-04-24T15:33:20.534Z
1804,4,3,250,1678,3,2014-01-23T00:00:00.000Z,2014-02-01T00:00:00.000Z,33350.6250,2668.0500,833.7656,36852.4406,2014-02-01T00:00:00.000Z,2025-04-24T15:33:20.534Z
1805,4,4,257,1616,4,2014-01-24T00:00:00.000Z,2014-02-02T00:00:00.000Z,1860.3900,148.8312,46.5098,2055.7310,2014-02-02T00:00:00.000Z,2025-04-24T15:33:20.534Z
1806,4,4,261,1492,4,2014-01-24T00:00:00.000Z,2014-02-02T00:00:00.000Z,482.5170,38.6014,12.0629,533.1813,2014-02-02T00:00:00.000Z,2025-04-24T15:33:20.534Z
1807,5,4,251,1602,5,2014-01-24T00:00:00.000Z,2014-02-02T00:00:00.000Z,1796.0355,143.6828,44.9009,1984.6192,2014-02-02T00:00:00.000Z,2025-04-24T15:33:20.534Z
1808,4,4,253,1540,4,2014-01-24T00:00:00.000Z,2014-02-02T00:00:00.000Z,602.2485,48.1799,15.0562,665.4846,2014-02-02T00:00:00.000Z,2025-04-24T15:33:20.534Z
1809,4,4,255,1628,5,2014-01-24T00:00:00.000Z,2014-02-02T00:00:00.000Z,34644.2250,2771.5380,866.1056,38281.8686,2014-02-02T00:00:00.000Z,2025-04-24T15:33:20.534Z
1810,4,4,256,1604,4,2014-01-24T00:00:00.000Z,2014-02-02T00:00:00.000Z,1839.5055,147.1604,45.9876,2032.6535,2014-02-02T00:00:00.000Z,2025-04-24T15:33:20.534Z
1811,4,4,259,1690,5,2014-01-24T00:00:00.000Z,2014-02-02T00:00:00.000Z,146.2860,11.7029,3.6572,161.6461,2014-02-02T00:00:00.000Z,2025-04-24T15:33:20.534Z
1812,4,4,260,1566,5,2014-01-24T00:00:00.000Z,2014-02-02T00:00:00.000Z,102.5640,8.2051,2.5641,113.3332,2014-02-02T00:00:00.000Z,2025-04-24T15:33:20.534Z
1813,4,4,258,1698,5,2014-01-24T00:00:00.000Z,2014-02-02T00:00:00.000Z,150.7905,12.0632,3.7698,166.6235,2014-02-02T00:00:00.000Z,2025-04-24T15:33:20.534Z
1814,4,4,254,1560,5,2014-01-24T00:00:00.000Z,2014-02-02T00:00:00.000Z,13669.4250,1093.5540,341.7356,15104.7146,2014-02-02T00:00:00.000Z,2025-04-24T15:33:20.534Z
1815,4,4,257,1692,5,2014-01-24T00:00:00.000Z,2014-02-02T00:00:00.000Z,2934.5400,234.7632,73.3635,3242.6667,2014-02-02T00:00:00.000Z,2025-04-24T15:33:20.534Z
1816,4,4,261,1696,2,2014-01-24T00:00:00.000Z,2014-02-02T00:00:00.000Z,50860.4250,4068.8340,1271.5106,56200.7696,2014-02-02T00:00:00.000Z,2025-04-24T15:33:20.534Z
